名称,钱包地址,分组,链,代币,Token状态,视角,排名,角色
AINL-早期建仓-top3,22z2C7hksC6mqmHVdNTt1u5RhavF9KuX1T4jVuHTkZ3j,早期建仓,sol,AINL,追踪中,早期建仓,3,"pnl-leader,current-holder"
MNSRY-早期建仓-top3,GBtsKp8zUdTuqYTQS33wRYxcJfoqurkBW2CAyHq6hbc,无数据,sol,MNSRY,追踪中,早期建仓,3,current-holder
RAIN-早期建仓-top3,47k54gob68yJAbSohWWudjhqdKXyFJcxZqYeoHDDoiDa,早期建仓,sol,RAIN,追踪中,早期建仓,3,current-holder
crazylive-早期建仓-top3,5tezi5485k3qqvAVLJQjtqbEn5Sz4FcYMTm3WrJDtUVw,早期建仓,sol,crazylive,追踪中,早期建仓,3,
RAGE-早期建仓-top3,DX9Gt3bjXzEsgLms4F6txRfcgSAWxNn99HiJtFyss7zu,早期建仓,sol,RAGE,追踪中,早期建仓,3,early-buyer
boob-早期建仓-top3,BtM3og6qCSNLdAPf2rpsgbDM2DJ9Yk4uR7ri9vLjwyxv,底部高倍数,sol,boob,追踪中,早期建仓,3,
NOTHING-早期建仓-top3,BWp5WNeY54uGEzdbma8aj2xwwK4hEAomq2BwDZUuMbBM,中等盈利,sol,NOTHING,追踪中,早期建仓,3,"early-buyer,pnl-leader"
retire-早期建仓-top3,LiNo1JEJbmjRwGapGLae5YwsjorJjhLt99um26TptcY,中性,sol,retire,追踪中,早期建仓,3,
Aliens-早期建仓-top3,Ej8RjUpgZGM3L5ZXfj5JNh83tVEnciJhzQ7sdA3EJPKz,早期建仓,sol,Aliens,追踪中,早期建仓,3,early-buyer
dreams-早期建仓-top3,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,dreams,追踪中,早期建仓,3,current-holder
401jk-早期建仓-top3,2uSUTon94aLafx9iJSWNE3Kphz1BczUWmcBJYbg78AjE,早期建仓,sol,401jk,追踪中,早期建仓,3,
ZAUTH-早期建仓-top3,5XbRDoL7YpKYwUKSfBZBFiJaipUtVXrFVtyVXoVSeKsQ,早期建仓,sol,ZAUTH,追踪中,早期建仓,3,current-holder
BP-早期建仓-top3,2ic2TANX8kHgHmCAnvfjgS2omWjZep9z4t69xdobioxy,中等盈利,sol,BP,追踪中,早期建仓,3,current-holder
CODEC-早期建仓-top3,4qApazJWacFagkwtryB7MUAFboXv5cUTiWT5ZCUmHHtC,无数据,sol,CODEC,追踪中,早期建仓,3,"early-buyer,current-holder"
RAGEGUY-早期建仓-top3,A8AZTDKGLjD1syZyHbqeMuk3p5DyNh1kfe72eMyzPodV,早期建仓,sol,RAGEGUY,追踪中,早期建仓,3,
BULLISH-早期建仓-top3,9Vy4TcnueSkoziWaHWsMSbbbyWgj66UocfHAR9jEeAxN,早期建仓,sol,BULLISH,追踪中,早期建仓,3,pnl-leader
XERIS-早期建仓-top3,5zkZ5yiQzaRT51KvTfATrU7xCurToKbRPFRok5KUGqHZ,稳输者,sol,XERIS,追踪中,早期建仓,3,"pnl-leader,current-holder"
KOKOP-早期建仓-top3,AuLfQLFVf1zUGYP3t46uhHawWZQ823qqQQ1rx21uZDRR,早期建仓,sol,KOKOP,追踪中,早期建仓,3,"pnl-leader,current-holder"
TOS-早期建仓-top3,9htNhHVtWrPiRdcSyBZoAhtLRZ4NKxxNE8qdkDCZx57f,无数据,sol,TOS,追踪中,早期建仓,3,
jobcoin-早期建仓-top3,Euiq5NSfFGBHGZCE2hmYPVkGft7M4GoZENSmp4szXcu3,微赚,sol,jobcoin,追踪中,早期建仓,3,
CHUD-早期建仓-top3,CDX8k9io4Nxi2h5iwxunvNSdLpTX1XLcfMVmmzy4yYS1,早期建仓,sol,CHUD,追踪中,早期建仓,3,early-buyer
House-早期建仓-top3,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,无数据,sol,House,追踪中,早期建仓,3,current-holder
PENGUIN-早期建仓-top3,2Ejnns2Fd5gsZdFJbnkZmQEwbrgoiMc2ikKcS2z2Ps3e,中性,sol,PENGUIN,追踪中,早期建仓,3,current-holder
CHILLHOUSE-早期建仓-top3,7mnZ3Q9MUxVPydYDWt9VFh3QLgN1dHpJ19vRxwyeAnhi,无数据,sol,CHILLHOUSE,追踪中,早期建仓,3,current-holder
$NRG-早期建仓-top3,AaTUJySf4HQDngMH7oJH9DLPsuYPoJTDSDeQJsi8aQbk,沉睡OG,sol,$NRG,追踪中,早期建仓,3,"pnl-leader,current-holder"
afk-早期建仓-top3,AC3SqNBLjoJReGSuo99HFcdmCnhTtfeDAAjispDWQuyG,早期建仓,sol,afk,追踪中,早期建仓,3,pnl-leader
GOJIPOWER-早期建仓-top3,FVpRDQLoX1pnipkhFLJAgksiW6wj7pE3TaBjWdgrFrE1,沉睡OG,sol,GOJIPOWER,追踪中,早期建仓,3,"pnl-leader,current-holder"
DJI6930-早期建仓-top3,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,微赚,sol,DJI6930,追踪中,早期建仓,3,
SAN-早期建仓-top3,7YndBV5gp3VvAiBbSfv8M7CoyMhFsiKeGYWkwee49fTg,暴富新人,sol,SAN,追踪中,早期建仓,3,"early-buyer,pnl-leader"
HODL-早期建仓-top3,JD4r4SXYiJGfNgpz74eExYKqhrKS6xmdokNKi7mEFrj1,亏损者,sol,HODL,追踪中,早期建仓,3,
MOBY-早期建仓-top3,Gqn915c6cPdmmmGz8w11DxbTixA9LzoP1GSyS3wjKs8Y,亏损者,sol,MOBY,追踪中,早期建仓,3,pnl-leader
WAR-早期建仓-top3,3325a4gUZ1Ej9SH2txz4zgV1N36qMDozhdz1v2KYdjHn,早期建仓,sol,WAR,追踪中,早期建仓,3,early-buyer
Tokabu-早期建仓-top3,GJvogKaVdVg5pgdjSv5P9Ms8aHxWJAR2T5iPL9g715Uf,暴富新人,sol,Tokabu,追踪中,早期建仓,3,"pnl-leader,current-holder"
ADA-早期建仓-top3,5YwSGZgWB9c5ConaNvKfgS12opNhyr1zh69UuTj93WLp,早期建仓,sol,ADA,追踪中,早期建仓,3,early-buyer
Punch-早期建仓-top3,H8GLvJ89DwoeBTY3YhepLTf3VmKR4qVnskNdEZHQVDPK,亏损者,sol,Punch,追踪中,早期建仓,3,early-buyer
QST-早期建仓-top3,5ZbsqnPM8wFEAHkU9nDg5ymGaVJDh6mbP9DN3He3BTVy,早期建仓,sol,QST,追踪中,早期建仓,3,
A47-早期建仓-top3,3xyBK3SjbufX7qDBuTXkohTSr9VToTyRTWAdFanoejrZ,稳输者,sol,A47,追踪中,早期建仓,3,current-holder
BBT-早期建仓-top3,9LubLaNyGuRcdDcPSwQQnVpg2yHnag5Dctnz549PtpZB,亏损者,sol,BBT,追踪中,早期建仓,3,"early-buyer,pnl-leader"
PsyopAnime-早期建仓-top3,692PxWKEpjE4HA5hpDoGUuM5bkBSGWL8SsJy2y79xTFj,中等盈利,sol,PsyopAnime,追踪中,早期建仓,3,current-holder
$COLLAT-早期建仓-top3,CesFZUPzrpunz7Pa1bdZHGKDBjeSbYTQRbmSsknGayNB,稳输者,sol,$COLLAT,追踪中,早期建仓,3,"early-buyer,pnl-leader,current-holder"
Lobstar-早期建仓-top3,7x8an7kSsA16FjfyoRCL4AvhavHRzavQzKF9ky7eq46L,早期建仓,sol,Lobstar,追踪中,早期建仓,3,early-buyer
PEPECAT-早期建仓-top3,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,PEPECAT,追踪中,早期建仓,3,
core-早期建仓-top3,4wPxfgYHmycDLCmAPPj8xw8WC9uQnWX2NZ8LqfYCUbj6,早期建仓,sol,core,追踪中,早期建仓,3,early-buyer
BLACKCOIN-早期建仓-top3,BZJ4WdWhz1Zurh8vvpshUk2ciYT1QzkQ9eUGc5KdeAf3,中性,sol,BLACKCOIN,追踪中,早期建仓,3,"pnl-leader,current-holder"
AMERICA-早期建仓-top3,9Rt7pqMrqk9NfQGecfueja3f9Fz3HFPu7tjdoac981NW,早期建仓,sol,AMERICA,追踪中,早期建仓,3,"early-buyer,pnl-leader"
TCG-早期建仓-top3,9NcS7HT3tfw35PXBhG9JKPqHQnHvTUabQtJiDSMmpVV,无数据,sol,TCG,追踪中,早期建仓,3,
CAR-早期建仓-top3,5aXLXUwt6KvsfHmv1zwyxdaezETbTu6i2rV5R2sFMhnV,中性,sol,CAR,追踪中,早期建仓,3,current-holder
COPPERINU-早期建仓-top3,A1ECE86o3tz6UWmwMWicrqZmwRZ7RCRzmYYa9okNQRBw,亏损者,sol,COPPERINU,追踪中,早期建仓,3,"early-buyer,pnl-leader,current-holder"
DEXTER-早期建仓-top3,FWE66H4zDFzNXisvLTn7NEmzCXK13Msf1XFNBFyp7evZ,早期建仓,sol,DEXTER,追踪中,早期建仓,3,pnl-leader
GTA 6 Coin-早期建仓-top3,9aKMfvHRggJnrWvVTZsBQURVYT8fZ9nnPWccRuki4Qd2,早期建仓,sol,GTA 6 Coin,追踪中,早期建仓,3,early-buyer
MICHI-早期建仓-top3,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,微赚,sol,MICHI,追踪中,早期建仓,3,early-buyer
SPUD-早期建仓-top3,FcQWBdPaiCtJNwsHvwVeYFM3EVH6AJTVW98kRmExzqjw,中等盈利,sol,SPUD,追踪中,早期建仓,3,"early-buyer,pnl-leader"
MASK-早期建仓-top3,HDWY2AtSuCWrgNcCJPrdMsZnRuLHQRS7cw5e1u6yHeyX,早期建仓,sol,MASK,追踪中,早期建仓,3,pnl-leader
LC-早期建仓-top3,G2bBdryBNz4DVUFSCgXW3ifLocswrZcZNtK8nSaLGkNk,无数据,sol,LC,追踪中,早期建仓,3,early-buyer
DORA-早期建仓-top3,5DgX7bFq57LFD83RznANdSdhN1m8Q1cxak1tEuBMPT5t,中性,sol,DORA,追踪中,早期建仓,3,early-buyer
ALPHA-早期建仓-top3,6Lrx2ihUjcsMuCRfuTChRz26xwbLmMhgaBBpBuZArwWw,早期建仓,sol,ALPHA,追踪中,早期建仓,3,"early-buyer,pnl-leader"
PEC-早期建仓-top3,4NY7qma4G3DFMUd2yGRrxt1peTeJJUXfm7VfwfTrGgHU,无数据,sol,PEC,追踪中,早期建仓,3,"early-buyer,pnl-leader"
V2EX-早期建仓-top3,A6QVMEvCH8xQ4o7nx2tkob42MsYGuPcKE4hwx5Zvj9kj,无数据,sol,V2EX,追踪中,早期建仓,3,early-buyer
YzY-早期建仓-top3,B8B89ZPAqgS3ebdcMzisF68jRLCNdDw5WYT6Pyj3SbJq,亏损者,sol,YzY,追踪中,早期建仓,3,early-buyer
ALLINDOGE-早期建仓-top3,HhoBV3hCQGgynyqwUAwatYdUYZSyH5EqfQ67Vjd7TjsF,无数据,sol,ALLINDOGE,追踪中,早期建仓,3,early-buyer
我的刀盾-早期建仓-top3,6KZVr4mjcJLPcVCHScKZsWkJcfbRvwn8se6bxjwquGG7,赌徒命中,sol,我的刀盾,追踪中,早期建仓,3,"early-buyer,pnl-leader"
WCC-早期建仓-top3,A7yZV4bPtVXSkpHdxTatFvgCCFUcKFASLcDtJ3VpbSjf,无数据,sol,WCC,追踪中,早期建仓,3,early-buyer
SSR-早期建仓-top3,99nWNwGMg6VhSvhXKwQeeh7jDmQg2NLV6RqnCUGSEQXA,无数据,sol,SSR,追踪中,早期建仓,3,early-buyer
stkr-早期建仓-top3,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,亏损者,sol,stkr,追踪中,早期建仓,3,early-buyer
ARMY-早期建仓-top3,egBkDLPgGh236u9TrcwbYttP9cunPheRQYfRHCaDpbB,无数据,sol,ARMY,追踪中,早期建仓,3,early-buyer
GBACK-早期建仓-top3,CHtt8mhiQP2qWgiPNgJz22s6oNSGGs6zJzhwH149jfnK,沉睡OG,sol,GBACK,追踪中,早期建仓,3,early-buyer
gork-早期建仓-top3,66toWR4ipNhYvHUp38RWKyqnQJf8RoynrB3bu5iay9Sq,无数据,sol,gork,追踪中,早期建仓,3,"early-buyer,current-holder"
GAYTES-早期建仓-top3,3idFLr7koyDcyp26h9hwsoorhoEcaehz12WCZhd8oosB,早期建仓,sol,GAYTES,追踪中,早期建仓,3,"early-buyer,pnl-leader"
gork-早期建仓-top3,843omGWTvBA54qeuxByKhqLXycpBGwu9b14wcDF83Xcf,亏损者,sol,gork,追踪中,早期建仓,3,"early-buyer,pnl-leader"
GRPH-早期建仓-top3,5eVCSvyLJBEPH9jAMbYH4ZTuoQ9t8g23SBhABxUwrv5u,无数据,sol,GRPH,追踪中,早期建仓,3,"early-buyer,current-holder"
BEB1M-早期建仓-top3,8RiVdWFFSQ1tePCuxZdw8N8A8fLGz6GpkwMhaJaopxNV,沉睡OG,sol,BEB1M,追踪中,早期建仓,3,"early-buyer,pnl-leader"
loulou-早期建仓-top3,6zhShx9Yc4v8Za9NfjZA2fSrynSCs51n9cH4NSPwWZnJ,早期建仓,sol,loulou,追踪中,早期建仓,3,early-buyer
pwease-早期建仓-top3,5AjSrF4ujjffbdtCNkpDXd5LNiAy5EzKwrJLnsV4BExi,中等盈利,sol,pwease,追踪中,早期建仓,3,"early-buyer,pnl-leader"
MOLT-早期建仓-top3,9LLDx2pvDXadhUogGV4myxbXZhayNQr5vKXCXxUW3QBg,早期建仓,sol,MOLT,追踪中,早期建仓,3,early-buyer
JINDO-早期建仓-top3,4ueYtPusKSLgkJ7D7uao81iB8hhGgAdE77R4w8XnUKyg,沉睡OG,sol,JINDO,追踪中,早期建仓,3,"early-buyer,pnl-leader"
DGN-早期建仓-top3,DwGkGNbapthDqZTCzSRpoxfy9NMWL1zWSZ7Cw9K5s5EX,无数据,sol,DGN,追踪中,早期建仓,3,early-buyer
AGI-早期建仓-top3,CBxGYRjwXKhB4yU2jEuuCuMDtScNe5WU75Lh7trud7dc,早期建仓,sol,AGI,追踪中,早期建仓,3,early-buyer
Buttcoin-离场赢家-top1,4JyWrp1Hivauf2ogcnDThgoXkYQfBihpwXfRa2ScSFyo,中等盈利,sol,Buttcoin,追踪中,离场赢家,1,pnl-leader
LMAO!-离场赢家-top1,4RDiixyNxHxN6gGMbH4ZmTVDQxdyeFQ3hksGQUBjqf9b,中等盈利,sol,LMAO!,追踪中,离场赢家,1,"early-buyer,pnl-leader"
TROLL-离场赢家-top1,DTJDL9bFt8MbGudTQkp7fyb4jUR6cMc3fR5oVK4RWbwe,中等盈利,sol,TROLL,追踪中,离场赢家,1,pnl-leader
Fartcoin -离场赢家-top1,6XG66ZiVGKpPKjMNVZQex2EaTsUgwp7vd3hF3DwmPwXt,底部高倍数,sol,Fartcoin ,追踪中,离场赢家,1,pnl-leader
FWOG-离场赢家-top1,A3ZcnXcCnLDWsCgxMDryqFPLCP6dpMGEs5eaHHwjm6Sg,稳输者,sol,FWOG,追踪中,离场赢家,1,"pnl-leader,peak-seller"
USDUC-离场赢家-top1,Et6DgJN3jr1QzbujE3PyTt4aaTfnHKuUbf7aeDvhFbNu,亏损者,sol,USDUC,追踪中,离场赢家,1,"pnl-leader,peak-seller"
Ban-离场赢家-top1,A77HErqtfN1hLLpvZ9pCtu66FEtM8BveoaKbbMoZ4RiR,无数据,sol,Ban,追踪中,离场赢家,1,"pnl-leader,peak-seller"
WOJAK-离场赢家-top1,GybhvUZzTq4qYBc292dz4HE4oQPZJGC9xGJdEH9uYeHK,亏损者,sol,WOJAK,追踪中,离场赢家,1,pnl-leader
ZEREBRO-离场赢家-top1,4GQeEya6ZTwvXre4Br6ZfDyfe2WQMkcDz2QbkJZazVqS,频繁高胜,sol,ZEREBRO,追踪中,离场赢家,1,"pnl-leader,peak-seller"
swarms-离场赢家-top1,7TWnq4WeYcwQWBCwKeEX2Q9xqVtthPGkB7adNvueuVuh,中性,sol,swarms,追踪中,离场赢家,1,"pnl-leader,current-holder,peak-seller"
neet-离场赢家-top1,6QMeN7GcvyDFfRV3LctN6XjVpBsKUbiLnbn3WntrNuz,中等盈利,sol,neet,追踪中,离场赢家,1,pnl-leader
PUMPCADE-离场赢家-top1,Bt1dyj5DCvwQqoK8VvMsk76mXsKheZTPaggfpnvtMNEA,亏损者,sol,PUMPCADE,追踪中,离场赢家,1,"pnl-leader,current-holder,peak-seller"
MAGA-离场赢家-top1,8f4bfs7yCXC14Rn4pLB2PUEh6Srb9g2QiRG6dxvmbU3P,中等盈利,sol,MAGA,追踪中,离场赢家,1,pnl-leader
Amiko-离场赢家-top1,HFkbayEh7VBbhdUmTQ8H9L1VhahEQiVa1jo9gXnSioTa,无数据,sol,Amiko,追踪中,离场赢家,1,"pnl-leader,current-holder,peak-seller"
pippin-离场赢家-top1,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,微赚,sol,pippin,追踪中,离场赢家,1,"pnl-leader,current-holder,peak-seller"
PRELODE-离场赢家-top1,7uz2MqqwtJ6fgooQ3nNmXC8r4qAJfdZb5cMrjWA1HRSS,中等盈利,sol,PRELODE,追踪中,离场赢家,1,peak-seller
Goblin-离场赢家-top1,5P938Epat8ftw7Q48gfQmTKMZXGhK2dnLWhFZxSvScbp,离场赢家,sol,Goblin,追踪中,离场赢家,1,"pnl-leader,peak-seller"
CINO-离场赢家-top1,9DwNSFA1TE5c4JJJz3xfTS26hbTrDYYqoApuFCcQmmnC,中等盈利,sol,CINO,追踪中,离场赢家,1,peak-seller
maxxing-离场赢家-top1,Bz429AezLuxgftrYKGCaTJsjZBN6LibmYp9eVfL9MXZ9,频繁高胜,sol,maxxing,追踪中,离场赢家,1,pnl-leader
RAGE-离场赢家-top1,BorB9MifR696Lq4hdhdnZaUE3q7hF52AZoeWyoP9J8nX,离场赢家,sol,RAGE,追踪中,离场赢家,1,early-buyer
boob-离场赢家-top1,GXkGy6qEKaejc5eLbDCJYZRxmUFHSvnQnK9tN7uyukxd,中等盈利,sol,boob,追踪中,离场赢家,1,pnl-leader
retire-离场赢家-top1,DKeTX57wTTowyB8N8V8Z54CgVCa9FmHev7rQ3r1D7VpP,亏损者,sol,retire,追踪中,离场赢家,1,pnl-leader
401jk-离场赢家-top1,7Bijhqf8SdvRoRNTKS9ADQR4roCsNZKVjEpZ91QJwSpx,中等盈利,sol,401jk,追踪中,离场赢家,1,pnl-leader
BP-离场赢家-top1,GmdEadijhDNpG63QMJB4pW7Mqwy7XfvNKSQFVBKDsWtA,亏损者,sol,BP,追踪中,离场赢家,1,pnl-leader
RAGEGUY-离场赢家-top1,BTFvmj6eGw2A4Fnx1u3Gicx1ddUeJJM6MMpbcDhJXXxR,离场赢家,sol,RAGEGUY,追踪中,离场赢家,1,pnl-leader
BULLISH-离场赢家-top1,4U32ZSrQ1MskGoHjPJ84UtDo2T5GPL7mqxNdCmRrJkEW,中性,sol,BULLISH,追踪中,离场赢家,1,"pnl-leader,peak-seller"
XERIS-离场赢家-top1,HL2zbQRs5z5Vcgg6yH3wMjqUVXrVjjqPbW5Cqp8stK5b,亏损者,sol,XERIS,追踪中,离场赢家,1,
TOS-离场赢家-top1,GhqGaR7EGvbEya2zLyuCPJK13ZZRNmCyYnn5u4snrSbK,沉睡OG,sol,TOS,追踪中,离场赢家,1,pnl-leader
jobcoin-离场赢家-top1,fATqndRVYAQ1iiuvyakF75y1UXg1TVFxjBVESFT82MN,沉睡OG,sol,jobcoin,追踪中,离场赢家,1,
afk-离场赢家-top1,MdA2yin7Nw73RdAEU4TgEK1Si7mmpwcFHy5snhPtEwz,中等盈利,sol,afk,追踪中,离场赢家,1,pnl-leader
SAN-离场赢家-top1,AdTzMUVYUDvJR7emUm4W1WwyqctmEfwHX72AbVVpRfAV,中等盈利,sol,SAN,追踪中,离场赢家,1,early-buyer
HODL-离场赢家-top1,FGV4oWHXWWNBVQKdE3JGcgXuhPwR5HJAXjxCUiec6Max,中等盈利,sol,HODL,追踪中,离场赢家,1,pnl-leader
Tokabu-离场赢家-top1,HPpCReeeEDMEtoWYqv1h9JjFBYT4LYUwBXRHhozMUFGa,沉睡OG,sol,Tokabu,追踪中,离场赢家,1,pnl-leader
Punch-离场赢家-top1,F3AXfCTL38aTEGbJotFFPgpvpZZY1g6DdpUf2XzWRUwj,亏损者,sol,Punch,追踪中,离场赢家,1,
BBT-离场赢家-top1,23Frf4Ury88vikxaV5Vt9CXWNuhZsLwd3jnxZiac1meW,中等盈利,sol,BBT,追踪中,离场赢家,1,early-buyer
Lobstar-离场赢家-top1,DXU65912VjiPUhKR37TLiHCrbp4uNHVNNZiBdLv1uAx1,亏损者,sol,Lobstar,追踪中,离场赢家,1,early-buyer
GTA 6 Coin-离场赢家-top1,G8knMwU5kQ8XYEbEC9QJ6amC5FYw63vBfz2u3NHrVqVd,中等盈利,sol,GTA 6 Coin,追踪中,离场赢家,1,pnl-leader
SPUD-离场赢家-top1,2nh7CaBdXPxjFk9Z8fTa6Rx4cRFcvskd9uhFcEzyJ6fk,无数据,sol,SPUD,追踪中,离场赢家,1,"early-buyer,pnl-leader,peak-seller"
LC-离场赢家-top1,EDRWSc25XkaW1Nh5qjPynPxpkLCpxgZNBEV7yvCH7urJ,沉睡OG,sol,LC,追踪中,离场赢家,1,early-buyer
ALPHA-离场赢家-top1,FQRmffVWBrLpmmmsgFeLJWbQq57iPT1y2bsevrYKrBTw,中性,sol,ALPHA,追踪中,离场赢家,1,
我的刀盾-离场赢家-top1,9tH2zRYdS3X7PEcsPno3GST1EHe8GX8CSNih1pKpamAp,频繁高胜,sol,我的刀盾,追踪中,离场赢家,1,early-buyer
stkr-离场赢家-top1,DdigWMryiBDCy5wT16VAhXgJrHdyEGbWfWLcE5TqcQnf,中等盈利,sol,stkr,追踪中,离场赢家,1,early-buyer
ARMY-离场赢家-top1,FyafD1cdet3x4V7mxXZekGUDcresVsYSdmizLZAj2SvH,沉睡OG,sol,ARMY,追踪中,离场赢家,1,"early-buyer,pnl-leader"
GAYTES-离场赢家-top1,BxZk2CYQ6xph23GfJqYpy9tnw4RTjXY9MCvC2UPz8i81,离场赢家,sol,GAYTES,追踪中,离场赢家,1,early-buyer
DGN-离场赢家-top1,ACHXdrPLn224pYB1rQi2xUDj8xutTRy6NwHat38pGxpU,稳健均衡,sol,DGN,追踪中,离场赢家,1,early-buyer
AGI-离场赢家-top1,5KeTe5hnCJ6uCDiq2v869Q8BLahwcXt36hGutxjAxfg4,离场赢家,sol,AGI,追踪中,离场赢家,1,"early-buyer,pnl-leader"
TROLL-离场赢家-top2,TwhuzBn1d8d59BsaU6GWZ63X7uiLMSU3rAe9Tv6SQsv,中等盈利,sol,TROLL,追踪中,离场赢家,2,pnl-leader
swarms-离场赢家-top2,Cw32Ny2xcYdpfJmvFd7h2pRhcbcjoJFq8KrrA8YLwZeh,中性,sol,swarms,追踪中,离场赢家,2,"pnl-leader,current-holder,peak-seller"
neet-离场赢家-top2,2QPEesQB9J9pDk4xh84DpbdEicao8SzamvjcRHps3zHG,稳健均衡,sol,neet,追踪中,离场赢家,2,pnl-leader
PUMPCADE-离场赢家-top2,4k6upCt3wqJSBHD8ugVWc71JcGYLkg9acarUjhvtujhq,中等盈利,sol,PUMPCADE,追踪中,离场赢家,2,pnl-leader
MAGA-离场赢家-top2,2bx6FggQF3tgqEm9D8zdgsg6RQea8FRjq1gvu32bVP1V,中等盈利,sol,MAGA,追踪中,离场赢家,2,"pnl-leader,peak-seller"
Amiko-离场赢家-top2,91nY9roMqw5XqtqGUHeLpHtiiuo5Q2yJJkjXdd6uaCCs,沉睡OG,sol,Amiko,追踪中,离场赢家,2,"pnl-leader,peak-seller"
pippin-离场赢家-top2,77DXFZnMebramt4dXfdwem1AjnfNnVnG8FkcVWpSwdjB,中性,sol,pippin,追踪中,离场赢家,2,"pnl-leader,peak-seller"
PRELODE-离场赢家-top2,G1n7NJheSktRB4e21K9DZNKm9bwYEXPapVHVgfkxZBtN,亏损者,sol,PRELODE,追踪中,离场赢家,2,
maxxing-离场赢家-top2,5GuBF2L1Qg57mH3HpQvLvi9Do4otvU3AR7x9XQUB2Xuj,中等盈利,sol,maxxing,追踪中,离场赢家,2,pnl-leader
BP-离场赢家-top2,6699Cu75jDrpNxnjHnujKjMn9zGYvWTc8WgFT2QzawTh,中等盈利,sol,BP,追踪中,离场赢家,2,pnl-leader
RAGEGUY-离场赢家-top2,6FZgYu3u7nVzEF6P42tksaYaHJgCkPNVQpwyLfCJagSG,离场赢家,sol,RAGEGUY,追踪中,离场赢家,2,
BULLISH-离场赢家-top2,Eo2ooE1LFm1K4rDXDKpu9UchpkxeQGFxuLsgWFKwybcz,中性,sol,BULLISH,追踪中,离场赢家,2,"pnl-leader,peak-seller"
XERIS-离场赢家-top2,AK44WNnj32fsYEC9vpDnYY4gawtqJ9V7EE5zgkNGJWLv,中等盈利,sol,XERIS,追踪中,离场赢家,2,
afk-离场赢家-top2,CjJXzEbLTzLSZyxvPxHffx3nH1jRTnHKy3PceQEgmXbS,中等盈利,sol,afk,追踪中,离场赢家,2,
HODL-离场赢家-top2,2YMXguDEAEJeQy22bYYbc6gwP19DPSF47u7gavm7j6L9,微赚,sol,HODL,追踪中,离场赢家,2,
SPUD-离场赢家-top2,5sRH1WT6Cv5QaFPoWSu7J3k9FEz9Vi4p4n6fUsniiK26,亏损者,sol,SPUD,追踪中,离场赢家,2,early-buyer
TROLL-离场赢家-top3,8VwrTZDURkWhjS4KccpSgpK3L3xzYcWZKo8h7ArUTGYM,频繁高胜,sol,TROLL,追踪中,离场赢家,3,pnl-leader
swarms-离场赢家-top3,4GQeEya6ZTwvXre4Br6ZfDyfe2WQMkcDz2QbkJZazVqS,频繁高胜,sol,swarms,追踪中,离场赢家,3,"pnl-leader,current-holder,peak-seller"
neet-离场赢家-top3,BV4cuMAhFafoTdDYcumLCPFNf6ptb8SVm2SPvQuP3Rw3,中等盈利,sol,neet,追踪中,离场赢家,3,"pnl-leader,peak-seller"
MAGA-离场赢家-top3,3EQuNJtCrHiJaoaFrP6UReXWNh4pqyLTDsdg8uBAQkd3,中等盈利,sol,MAGA,追踪中,离场赢家,3,"pnl-leader,peak-seller"
Amiko-离场赢家-top3,F84ZhQ39udSFPvyZ8Cn4CrejyxcD8Wf7TFwZQ31tqpwe,沉睡OG,sol,Amiko,追踪中,离场赢家,3,"pnl-leader,peak-seller"
pippin-离场赢家-top3,BxNU5aqmPa4Jq41jY8cVkMQEei8zhdEWnSjngBzTHopE,暴富新人,sol,pippin,追踪中,离场赢家,3,pnl-leader
maxxing-离场赢家-top3,H34MBxvixhy2gK8VqkSoQz8bdhhQU3yVQoa7YALYN2Qj,中等盈利,sol,maxxing,追踪中,离场赢家,3,pnl-leader
BP-离场赢家-top3,HYCFxx9dDSnt7VEK43wSPwYJR7FzNsm8F8gZiEuNgodF,无数据,sol,BP,追踪中,离场赢家,3,
BULLISH-离场赢家-top3,3SnXMVX9vhqyarhw4fuWZg19E9FK6CTwxiQV8CWoP4Zt,沉睡OG,sol,BULLISH,追踪中,离场赢家,3,pnl-leader
afk-离场赢家-top3,EgvePtyd8pygXcF8xPZ7xxirsdAMxekShH6z7nAMtuuM,中等盈利,sol,afk,追踪中,离场赢家,3,
Buttcoin-盈利Top-top1,CDLaGYCLFMsbc2tf5fV85KrWa6McU6aa2eV45fvTUwG5,亏损者,sol,Buttcoin,追踪中,盈利Top,1,pnl-leader
67-盈利Top-top1,ACgGWUySLSudRFPdfVe1R5i4m1j6M3ovb42oF7hcL8Ud,盈利Top,sol,67,追踪中,盈利Top,1,pnl-leader
LMAO!-盈利Top-top1,MWUNSCBzFDfEfrp5iY8dKXHtCejQyqMqhPo4xY1KZ6x,无数据,sol,LMAO!,追踪中,盈利Top,1,"early-buyer,pnl-leader"
